Date: 2018.06.26
ZFIN ID	ZFIN Symbol	ZFIN Name	Mouse Symbol	Mouse Name	MGI ID	Gene ID	Evidence	Pub ID	
ZDB-GENE-091204-458	p2ry2.3	purinergic receptor P2Y2, tandem duplicate 3	P2ry2	purinergic receptor P2Y, G-protein coupled 2	MGI:105107	18442	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-46	rbfox3b	RNA binding fox-1 homolog 3b	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	MGI:106368	52897	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-46	rbfox3b	RNA binding fox-1 homolog 3b	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	MGI:106368	52897	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-460	eps8l3a	EPS8-like 3a	Eps8l3	EPS8-like 3	MGI:2139743	99662	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-460	eps8l3a	EPS8-like 3a	Eps8l3	EPS8-like 3	MGI:2139743	99662	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-461	si:ch1073-83b15.1	si:ch1073-83b15.1	4931406P16Rik	RIKEN cDNA 4931406P16 gene	MGI:1924311	233103	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-461	si:ch1073-83b15.1	si:ch1073-83b15.1	4931406P16Rik	RIKEN cDNA 4931406P16 gene	MGI:1924311	233103	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-464	cflarb	CASP8 and FADD-like apoptosis regulator b	Cflar	CASP8 and FADD-like apoptosis regulator	MGI:1336166	12633	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-464	cflarb	CASP8 and FADD-like apoptosis regulator b	Cflar	CASP8 and FADD-like apoptosis regulator	MGI:1336166	12633	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-466	fbn1	fibrillin 1	Fbn1	fibrillin 1	MGI:95489	14118	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-466	fbn1	fibrillin 1	Fbn1	fibrillin 1	MGI:95489	14118	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-471	elmod3	ELMO/CED-12 domain containing 3	Elmod3	ELMO/CED-12 domain containing 3	MGI:2445168	232089	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-5	nnt2	nicotinamide nucleotide transhydrogenase 2	Nnt	nicotinamide nucleotide transhydrogenase	MGI:109279	18115	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-5	nnt2	nicotinamide nucleotide transhydrogenase 2	Nnt	nicotinamide nucleotide transhydrogenase	MGI:109279	18115	PT	ZDB-PUB-030905-1
ZDB-GENE-091204-51	arl10	ADP-ribosylation factor-like 10	Arl10	ADP-ribosylation factor-like 10	MGI:1930788	56795	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-51	arl10	ADP-ribosylation factor-like 10	Arl10	ADP-ribosylation factor-like 10	MGI:1930788	56795	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-62	asphd1	aspartate beta-hydroxylase domain containing 1	Asphd1	aspartate beta-hydroxylase domain containing 1	MGI:2685014	233879	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-62	asphd1	aspartate beta-hydroxylase domain containing 1	Asphd1	aspartate beta-hydroxylase domain containing 1	MGI:2685014	233879	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-64	vopp1	VOPP1, WBP1/VOPP1 family member	Vopp1	vesicular, overexpressed in cancer, prosurvival protein 1	MGI:2141658	232023	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-64	vopp1	VOPP1, WBP1/VOPP1 family member	Vopp1	vesicular, overexpressed in cancer, prosurvival protein 1	MGI:2141658	232023	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-65	dlec1	DLEC1, cilia and flagella associated protein	Dlec1	deleted in lung and esophageal cancer 1	MGI:2443671	320256	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-65	dlec1	DLEC1, cilia and flagella associated protein	Dlec1	deleted in lung and esophageal cancer 1	MGI:2443671	320256	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-67	rp1l1b	retinitis pigmentosa 1-like 1b	Rp1l1	retinitis pigmentosa 1 homolog like 1	MGI:2384303	271209	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-67	rp1l1b	retinitis pigmentosa 1-like 1b	Rp1l1	retinitis pigmentosa 1 homolog like 1	MGI:2384303	271209	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-7	cacna1fa	calcium channel, voltage-dependent, L type, alpha 1F subunit a	Cacna1f	calcium channel, voltage-dependent, alpha 1F subunit	MGI:1859639	54652	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-7	cacna1fa	calcium channel, voltage-dependent, L type, alpha 1F subunit a	Cacna1f	calcium channel, voltage-dependent, alpha 1F subunit	MGI:1859639	54652	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-75	mtus2a	microtubule associated tumor suppressor candidate 2a	Mtus2	microtubule associated tumor suppressor candidate 2	MGI:1915388	77521	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-75	mtus2a	microtubule associated tumor suppressor candidate 2a	Mtus2	microtubule associated tumor suppressor candidate 2	MGI:1915388	77521	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-75	mtus2a	microtubule associated tumor suppressor candidate 2a	Mtus2	microtubule associated tumor suppressor candidate 2	MGI:1915388	77521	PT	ZDB-PUB-030905-1
ZDB-GENE-091204-80	pigo	phosphatidylinositol glycan anchor biosynthesis, class O	Pigo	phosphatidylinositol glycan anchor biosynthesis, class O	MGI:1861452	56703	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-80	pigo	phosphatidylinositol glycan anchor biosynthesis, class O	Pigo	phosphatidylinositol glycan anchor biosynthesis, class O	MGI:1861452	56703	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-81	phka1b	phosphorylase kinase, alpha 1b (muscle)	Phka1	phosphorylase kinase alpha 1	MGI:97576	18679	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-81	phka1b	phosphorylase kinase, alpha 1b (muscle)	Phka1	phosphorylase kinase alpha 1	MGI:97576	18679	PT	ZDB-PUB-030905-1
ZDB-GENE-091204-83	tmprss15	transmembrane serine protease 15	Tmprss15	transmembrane protease, serine 15	MGI:1197523	19146	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-83	tmprss15	transmembrane serine protease 15	Tmprss15	transmembrane protease, serine 15	MGI:1197523	19146	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-85	fybb	FYN binding protein b	Fyb	FYN binding protein	MGI:1346327	23880	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-85	fybb	FYN binding protein b	Fyb	FYN binding protein	MGI:1346327	23880	PT	ZDB-PUB-030905-1
ZDB-GENE-091204-9	slc15a1a	solute carrier family 15 (oligopeptide transporter), member 1a	Slc15a1	solute carrier family 15 (oligopeptide transporter), member 1	MGI:1861376	56643	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-9	slc15a1a	solute carrier family 15 (oligopeptide transporter), member 1a	Slc15a1	solute carrier family 15 (oligopeptide transporter), member 1	MGI:1861376	56643	CL	ZDB-PUB-030905-1
ZDB-GENE-091204-90	pstpip2	proline-serine-threonine phosphatase interacting protein 2	Pstpip2	proline-serine-threonine phosphatase-interacting protein 2	MGI:1335088	19201	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-95	ccl20b	chemokine (C-C motif) ligand 20b	Ccl20	chemokine (C-C motif) ligand 20	MGI:1329031	20297	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-96	fam163b	family with sequence similarity 163, member B	Fam163b	family with sequence similarity 163, member B	MGI:1926106	109349	AA	ZDB-PUB-030905-1
ZDB-GENE-091204-96	fam163b	family with sequence similarity 163, member B	Fam163b	family with sequence similarity 163, member B	MGI:1926106	109349	CL	ZDB-PUB-030905-1
ZDB-GENE-091207-2	med11	mediator complex subunit 11	Med11	mediator complex subunit 11	MGI:1913422	66172	AA	ZDB-PUB-030905-1
ZDB-GENE-091207-2	med11	mediator complex subunit 11	Med11	mediator complex subunit 11	MGI:1913422	66172	CL	ZDB-PUB-030905-1
ZDB-GENE-091207-3	trib2	tribbles pseudokinase 2	Trib2	tribbles pseudokinase 2	MGI:2145021	217410	AA	ZDB-PUB-091204-8
ZDB-GENE-091207-4	trib1	tribbles pseudokinase 1	Trib1	tribbles pseudokinase 1	MGI:2443397	211770	AA	ZDB-PUB-091204-8
ZDB-GENE-091208-1	acot12	acyl-CoA thioesterase 12	Acot12	acyl-CoA thioesterase 12	MGI:1921406	74156	AA	ZDB-PUB-030905-1
ZDB-GENE-091208-1	acot12	acyl-CoA thioesterase 12	Acot12	acyl-CoA thioesterase 12	MGI:1921406	74156	CL	ZDB-PUB-030905-1
ZDB-GENE-091214-3	lingo4b	leucine rich repeat and Ig domain containing 4b	Lingo4	leucine rich repeat and Ig domain containing 4	MGI:2444651	320747	AA	ZDB-PUB-030905-1
ZDB-GENE-091214-3	lingo4b	leucine rich repeat and Ig domain containing 4b	Lingo4	leucine rich repeat and Ig domain containing 4	MGI:2444651	320747	CL	ZDB-PUB-030905-1
ZDB-GENE-091214-5	erc1a	ELKS/RAB6-interacting/CAST family member 1a	Erc1	ELKS/RAB6-interacting/CAST family member 1	MGI:2151013	111173	AA	ZDB-PUB-030905-1
ZDB-GENE-091214-5	erc1a	ELKS/RAB6-interacting/CAST family member 1a	Erc1	ELKS/RAB6-interacting/CAST family member 1	MGI:2151013	111173	CL	ZDB-PUB-030905-1
ZDB-GENE-091217-1	smc1b	structural maintenance of chromosomes 1B	Smc1b	structural maintenance of chromosomes 1B	MGI:2154049	140557	AA	ZDB-PUB-030905-1
ZDB-GENE-091217-1	smc1b	structural maintenance of chromosomes 1B	Smc1b	structural maintenance of chromosomes 1B	MGI:2154049	140557	AA	ZDB-PUB-090914-18
ZDB-GENE-091217-2	pds5b	PDS5 cohesin associated factor B	Pds5b	PDS5 cohesin associated factor B	MGI:2140945	100710	AA	ZDB-PUB-090914-18
ZDB-GENE-091218-1	plpp1b	phospholipid phosphatase 1b	Plpp1	phospholipid phosphatase 1	MGI:108412	19012	AA	ZDB-PUB-030905-1
ZDB-GENE-091218-2	tpbgb	trophoblast glycoprotein b	Tpbg	trophoblast glycoprotein	MGI:1341264	21983	AA	ZDB-PUB-030905-1
ZDB-GENE-091218-2	tpbgb	trophoblast glycoprotein b	Tpbg	trophoblast glycoprotein	MGI:1341264	21983	CL	ZDB-PUB-030905-1
ZDB-GENE-091218-3	ube3d	ubiquitin protein ligase E3D	Ube2cbp	ubiquitin-conjugating enzyme E2C binding protein	MGI:1917598	70348	AA	ZDB-PUB-030905-1
ZDB-GENE-091218-3	ube3d	ubiquitin protein ligase E3D	Ube2cbp	ubiquitin-conjugating enzyme E2C binding protein	MGI:1917598	70348	CL	ZDB-PUB-030905-1
ZDB-GENE-091229-1	csf3a	colony stimulating factor 3 (granulocyte) a	Csf3	colony stimulating factor 3 (granulocyte)	MGI:1339751	12985	AA	ZDB-PUB-090116-21
ZDB-GENE-091229-1	csf3a	colony stimulating factor 3 (granulocyte) a	Csf3	colony stimulating factor 3 (granulocyte)	MGI:1339751	12985	AA	ZDB-PUB-131115-21
ZDB-GENE-091229-1	csf3a	colony stimulating factor 3 (granulocyte) a	Csf3	colony stimulating factor 3 (granulocyte)	MGI:1339751	12985	CL	ZDB-PUB-131115-21
ZDB-GENE-091230-1	pear1	platelet endothelial aggregation receptor 1	Pear1	platelet endothelial aggregation receptor 1	MGI:1920432	73182	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-1	pear1	platelet endothelial aggregation receptor 1	Pear1	platelet endothelial aggregation receptor 1	MGI:1920432	73182	CL	ZDB-PUB-030905-1
ZDB-GENE-091230-2	srxn1	sulfiredoxin 1 homolog (S. cerevisiae)	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)	MGI:104971	76650	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-2	srxn1	sulfiredoxin 1 homolog (S. cerevisiae)	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)	MGI:104971	76650	CL	ZDB-PUB-030905-1
ZDB-GENE-091230-3	ldlrad4b	low density lipoprotein receptor class A domain containing 4b	Ldlrad4	low density lipoprotein receptor class A domain containing 4	MGI:1277150	52662	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-3	ldlrad4b	low density lipoprotein receptor class A domain containing 4b	Ldlrad4	low density lipoprotein receptor class A domain containing 4	MGI:1277150	52662	CL	ZDB-PUB-030905-1
ZDB-GENE-091230-4	inka2	inka box actin regulator 2	Inka2	inka box actin regulator 2	MGI:1923497	109050	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-4	inka2	inka box actin regulator 2	Inka2	inka box actin regulator 2	MGI:1923497	109050	CL	ZDB-PUB-030905-1
ZDB-GENE-091230-5	slc45a4	solute carrier family 45, member 4	Slc45a4	solute carrier family 45, member 4	MGI:2146236	106068	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-5	slc45a4	solute carrier family 45, member 4	Slc45a4	solute carrier family 45, member 4	MGI:2146236	106068	CL	ZDB-PUB-030905-1
ZDB-GENE-091230-6	dennd3a	DENN/MADD domain containing 3a	Dennd3	DENN/MADD domain containing 3	MGI:2146009	105841	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-6	dennd3a	DENN/MADD domain containing 3a	Dennd3	DENN/MADD domain containing 3	MGI:2146009	105841	CL	ZDB-PUB-030905-1
ZDB-GENE-091230-7	dennd3b	DENN/MADD domain containing 3b	Dennd3	DENN/MADD domain containing 3	MGI:2146009	105841	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-7	dennd3b	DENN/MADD domain containing 3b	Dennd3	DENN/MADD domain containing 3	MGI:2146009	105841	CL	ZDB-PUB-030905-1
ZDB-GENE-091230-8	mov10a	Mov10 RISC complex RNA helicase a	Mov10	Moloney leukemia virus 10	MGI:97054	17454	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-8	mov10a	Mov10 RISC complex RNA helicase a	Mov10	Moloney leukemia virus 10	MGI:97054	17454	CL	ZDB-PUB-030905-1
ZDB-GENE-091230-9	ppm1j	protein phosphatase, Mg2+/Mn2+ dependent, 1J	Ppm1j	protein phosphatase 1J	MGI:1919137	71887	AA	ZDB-PUB-030905-1
ZDB-GENE-091230-9	ppm1j	protein phosphatase, Mg2+/Mn2+ dependent, 1J	Ppm1j	protein phosphatase 1J	MGI:1919137	71887	CL	ZDB-PUB-030905-1
ZDB-GENE-091231-1	kcnt1	potassium channel, subfamily T, member 1	Kcnt1	potassium channel, subfamily T, member 1	MGI:1924627	227632	AA	ZDB-PUB-030905-1
ZDB-GENE-091231-1	kcnt1	potassium channel, subfamily T, member 1	Kcnt1	potassium channel, subfamily T, member 1	MGI:1924627	227632	CL	ZDB-PUB-030905-1
ZDB-GENE-100105-1	fam198b	family with sequence similarity 198, member B	Fam198b	family with sequence similarity 198, member B	MGI:1915909	68659	AA	ZDB-PUB-030905-1
ZDB-GENE-100105-1	fam198b	family with sequence similarity 198, member B	Fam198b	family with sequence similarity 198, member B	MGI:1915909	68659	CL	ZDB-PUB-030905-1
ZDB-GENE-100105-2	slc46a3	solute carrier family 46, member 3	Slc46a3	solute carrier family 46, member 3	MGI:1918956	71706	AA	ZDB-PUB-030905-1
ZDB-GENE-100105-2	slc46a3	solute carrier family 46, member 3	Slc46a3	solute carrier family 46, member 3	MGI:1918956	71706	CL	ZDB-PUB-030905-1
ZDB-GENE-100105-3	thsd1	thrombospondin, type I, domain containing 1	Thsd1	thrombospondin, type I, domain 1	MGI:1929096	56229	AA	ZDB-PUB-030905-1
ZDB-GENE-100105-3	thsd1	thrombospondin, type I, domain containing 1	Thsd1	thrombospondin, type I, domain 1	MGI:1929096	56229	CL	ZDB-PUB-030905-1
ZDB-GENE-100107-1	gdf2	growth differentiation factor 2	Gdf2	growth differentiation factor 2	MGI:1321394	12165	AA	ZDB-PUB-030905-1
ZDB-GENE-100107-1	gdf2	growth differentiation factor 2	Gdf2	growth differentiation factor 2	MGI:1321394	12165	CL	ZDB-PUB-030905-1
ZDB-GENE-100112-1	ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6	Ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6	MGI:1924197	76947	AA	ZDB-PUB-030905-1
ZDB-GENE-100112-1	ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6	Ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6	MGI:1924197	76947	CL	ZDB-PUB-030905-1
ZDB-GENE-100119-1	col27a1a	collagen, type XXVII, alpha 1a	Col27a1	collagen, type XXVII, alpha 1	MGI:2672118	373864	AA	ZDB-PUB-100105-32
ZDB-GENE-100119-2	col27a1b	collagen, type XXVII, alpha 1b	Col27a1	collagen, type XXVII, alpha 1	MGI:2672118	373864	AA	ZDB-PUB-100105-32
ZDB-GENE-100204-1	il4	interleukin 4	Il4	interleukin 4	MGI:96556	16189	AA	ZDB-PUB-160823-3
ZDB-GENE-100204-1	il4	interleukin 4	Il4	interleukin 4	MGI:96556	16189	PT	ZDB-PUB-160823-3
ZDB-GENE-100204-2	pi4kaa	phosphatidylinositol 4-kinase, catalytic, alpha a	Pi4ka	phosphatidylinositol 4-kinase alpha	MGI:2448506	224020	AA	ZDB-PUB-030905-1
ZDB-GENE-100204-2	pi4kaa	phosphatidylinositol 4-kinase, catalytic, alpha a	Pi4ka	phosphatidylinositol 4-kinase alpha	MGI:2448506	224020	CL	ZDB-PUB-030905-1
ZDB-GENE-100209-1	rnf6	ring finger protein (C3H2C3 type) 6	Rnf6	ring finger protein (C3H2C3 type) 6	MGI:1921382	74132	AA	ZDB-PUB-030905-1
ZDB-GENE-100209-1	rnf6	ring finger protein (C3H2C3 type) 6	Rnf6	ring finger protein (C3H2C3 type) 6	MGI:1921382	74132	CL	ZDB-PUB-030905-1
ZDB-GENE-100209-2	atp8a2	ATPase phospholipid transporting 8A2	Atp8a2	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2	MGI:1354710	50769	AA	ZDB-PUB-030905-1
ZDB-GENE-100209-2	atp8a2	ATPase phospholipid transporting 8A2	Atp8a2	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2	MGI:1354710	50769	CL	ZDB-PUB-030905-1
ZDB-GENE-100209-3	gpr12	G protein-coupled receptor 12	Gpr12	G-protein coupled receptor 12	MGI:101909	14738	AA	ZDB-PUB-030905-1
ZDB-GENE-100209-3	gpr12	G protein-coupled receptor 12	Gpr12	G-protein coupled receptor 12	MGI:101909	14738	CL	ZDB-PUB-030905-1
ZDB-GENE-100209-4	usp12b	ubiquitin specific peptidase 12b	Usp12	ubiquitin specific peptidase 12	MGI:1270128	22217	AA	ZDB-PUB-030905-1
ZDB-GENE-100209-4	usp12b	ubiquitin specific peptidase 12b	Usp12	ubiquitin specific peptidase 12	MGI:1270128	22217	CL	ZDB-PUB-030905-1
ZDB-GENE-100210-2	usp18	ubiquitin specific peptidase 18	Usp18	ubiquitin specific peptidase 18	MGI:1344364	24110	AA	ZDB-PUB-030905-1
ZDB-GENE-100210-2	usp18	ubiquitin specific peptidase 18	Usp18	ubiquitin specific peptidase 18	MGI:1344364	24110	AA	ZDB-PUB-150520-11
ZDB-GENE-100210-2	usp18	ubiquitin specific peptidase 18	Usp18	ubiquitin specific peptidase 18	MGI:1344364	24110	CL	ZDB-PUB-030905-1
ZDB-GENE-100210-2	usp18	ubiquitin specific peptidase 18	Usp18	ubiquitin specific peptidase 18	MGI:1344364	24110	NT	ZDB-PUB-150520-11
ZDB-GENE-100210-5	usp32	ubiquitin specific peptidase 32	Usp32	ubiquitin specific peptidase 32	MGI:2144475	237898	AA	ZDB-PUB-030905-1
ZDB-GENE-100210-5	usp32	ubiquitin specific peptidase 32	Usp32	ubiquitin specific peptidase 32	MGI:2144475	237898	CL	ZDB-PUB-030905-1
ZDB-GENE-100210-6	usp34	ubiquitin specific peptidase 34	Usp34	ubiquitin specific peptidase 34	MGI:109473	17847	AA	ZDB-PUB-030905-1
ZDB-GENE-100210-6	usp34	ubiquitin specific peptidase 34	Usp34	ubiquitin specific peptidase 34	MGI:109473	17847	CL	ZDB-PUB-030905-1
ZDB-GENE-100211-1	usp43a	ubiquitin specific peptidase 43a	Usp43	ubiquitin specific peptidase 43	MGI:2444541	216835	AA	ZDB-PUB-030905-1
ZDB-GENE-100211-1	usp43a	ubiquitin specific peptidase 43a	Usp43	ubiquitin specific peptidase 43	MGI:2444541	216835	CL	ZDB-PUB-030905-1
ZDB-GENE-100211-2	usp45	ubiquitin specific peptidase 45	Usp45	ubiquitin specific petidase 45	MGI:101850	77593	AA	ZDB-PUB-030905-1
ZDB-GENE-100211-2	usp45	ubiquitin specific peptidase 45	Usp45	ubiquitin specific petidase 45	MGI:101850	77593	CL	ZDB-PUB-030905-1
ZDB-GENE-100212-1	otud7a	OTU deubiquitinase 7A	Otud7a	OTU domain containing 7A	MGI:2158505	170711	AA	ZDB-PUB-030905-1
ZDB-GENE-100212-1	otud7a	OTU deubiquitinase 7A	Otud7a	OTU domain containing 7A	MGI:2158505	170711	CL	ZDB-PUB-030905-1
ZDB-GENE-100212-2	tnfaip3	tumor necrosis factor, alpha-induced protein 3	Tnfaip3	tumor necrosis factor, alpha-induced protein 3	MGI:1196377	21929	AA	ZDB-PUB-030905-1
ZDB-GENE-100212-2	tnfaip3	tumor necrosis factor, alpha-induced protein 3	Tnfaip3	tumor necrosis factor, alpha-induced protein 3	MGI:1196377	21929	AA	ZDB-PUB-160126-1
ZDB-GENE-100212-2	tnfaip3	tumor necrosis factor, alpha-induced protein 3	Tnfaip3	tumor necrosis factor, alpha-induced protein 3	MGI:1196377	21929	CL	ZDB-PUB-030905-1
ZDB-GENE-100212-3	zranb1a	zinc finger, RAN-binding domain containing 1a	Zranb1	zinc finger, RAN-binding domain containing 1	MGI:106441	360216	AA	ZDB-PUB-030905-1
ZDB-GENE-100212-3	zranb1a	zinc finger, RAN-binding domain containing 1a	Zranb1	zinc finger, RAN-binding domain containing 1	MGI:106441	360216	CL	ZDB-PUB-030905-1
ZDB-GENE-100215-1	brcc3	BRCA1/BRCA2-containing complex, subunit 3	Brcc3	BRCA1/BRCA2-containing complex, subunit 3	MGI:2389572	210766	AA	ZDB-PUB-030905-1
ZDB-GENE-100215-1	brcc3	BRCA1/BRCA2-containing complex, subunit 3	Brcc3	BRCA1/BRCA2-containing complex, subunit 3	MGI:2389572	210766	CL	ZDB-PUB-030905-1
ZDB-GENE-100215-2	eif3f	eukaryotic translation initiation factor 3, subunit F	Eif3f	eukaryotic translation initiation factor 3, subunit F	MGI:1913335	66085	AA	ZDB-PUB-030905-1
ZDB-GENE-100215-3	slc4a10a	solute carrier family 4, sodium bicarbonate transporter, member 10a	Slc4a10	solute carrier family 4, sodium bicarbonate cotransporter-like, member 10	MGI:2150150	94229	AA	ZDB-PUB-030905-1
ZDB-GENE-100215-3	slc4a10a	solute carrier family 4, sodium bicarbonate transporter, member 10a	Slc4a10	solute carrier family 4, sodium bicarbonate cotransporter-like, member 10	MGI:2150150	94229	CL	ZDB-PUB-030905-1
ZDB-GENE-100217-1	dync2h1	dynein cytoplasmic 2 heavy chain 1	Dync2h1	dynein cytoplasmic 2 heavy chain 1	MGI:107736	110350	AA	ZDB-PUB-090601-13
ZDB-GENE-100219-1	card11	caspase recruitment domain family, member 11	Card11	caspase recruitment domain family, member 11	MGI:1916978	108723	AA	ZDB-PUB-030905-1
ZDB-GENE-100219-1	card11	caspase recruitment domain family, member 11	Card11	caspase recruitment domain family, member 11	MGI:1916978	108723	CL	ZDB-PUB-030905-1
ZDB-GENE-100219-2	bcl10	B cell CLL/lymphoma 10	Bcl10	B cell leukemia/lymphoma 10	MGI:1337994	12042	AA	ZDB-PUB-030905-1
ZDB-GENE-100219-2	bcl10	B cell CLL/lymphoma 10	Bcl10	B cell leukemia/lymphoma 10	MGI:1337994	12042	AA	ZDB-PUB-150408-7
ZDB-GENE-100219-2	bcl10	B cell CLL/lymphoma 10	Bcl10	B cell leukemia/lymphoma 10	MGI:1337994	12042	CL	ZDB-PUB-030905-1
ZDB-GENE-100226-1	mmp28	matrix metallopeptidase 28	Mmp28	matrix metallopeptidase 28 (epilysin)	MGI:2153062	118453	AA	ZDB-PUB-030905-1
ZDB-GENE-100226-1	mmp28	matrix metallopeptidase 28	Mmp28	matrix metallopeptidase 28 (epilysin)	MGI:2153062	118453	CL	ZDB-PUB-030905-1
ZDB-GENE-100226-2	mmp21	matrix metallopeptidase 21	Mmp21	matrix metallopeptidase 21	MGI:2664387	214766	AA	ZDB-PUB-091204-14
ZDB-GENE-100226-2	mmp21	matrix metallopeptidase 21	Mmp21	matrix metallopeptidase 21	MGI:2664387	214766	CL	ZDB-PUB-030905-1
ZDB-GENE-100302-1	vwa2	von Willebrand factor A domain containing 2	Vwa2	von Willebrand factor A domain containing 2	MGI:2684334	240675	AA	ZDB-PUB-091101-22
ZDB-GENE-100302-1	vwa2	von Willebrand factor A domain containing 2	Vwa2	von Willebrand factor A domain containing 2	MGI:2684334	240675	CL	ZDB-PUB-091101-22
ZDB-GENE-100304-1	hs2st1b	heparan sulfate 2-O-sulfotransferase 1b	Hs2st1	heparan sulfate 2-O-sulfotransferase 1	MGI:1346049	23908	AA	ZDB-PUB-030905-1
ZDB-GENE-100304-1	hs2st1b	heparan sulfate 2-O-sulfotransferase 1b	Hs2st1	heparan sulfate 2-O-sulfotransferase 1	MGI:1346049	23908	CL	ZDB-PUB-030905-1
ZDB-GENE-100308-2	grin2cb	glutamate receptor, ionotropic, N-methyl D-aspartate 2Cb	Grin2c	glutamate receptor, ionotropic, NMDA2C (epsilon 3)	MGI:95822	14813	AA	ZDB-PUB-030905-1
ZDB-GENE-100308-2	grin2cb	glutamate receptor, ionotropic, N-methyl D-aspartate 2Cb	Grin2c	glutamate receptor, ionotropic, NMDA2C (epsilon 3)	MGI:95822	14813	CL	ZDB-PUB-030905-1
ZDB-GENE-100308-3	mmp19	matrix metallopeptidase 19	Mmp19	matrix metallopeptidase 19	MGI:1927899	58223	AA	ZDB-PUB-091204-14
ZDB-GENE-100308-3	mmp19	matrix metallopeptidase 19	Mmp19	matrix metallopeptidase 19	MGI:1927899	58223	CL	ZDB-PUB-030905-1
ZDB-GENE-100308-4	mmp25b	matrix metallopeptidase 25b	Mmp25	matrix metallopeptidase 25	MGI:2443938	240047	AA	ZDB-PUB-091204-14
ZDB-GENE-100309-3	rfx7a	regulatory factor X7a	Rfx7	regulatory factor X, 7	MGI:2442675	319758	AA	ZDB-PUB-100105-31
ZDB-GENE-100309-3	rfx7a	regulatory factor X7a	Rfx7	regulatory factor X, 7	MGI:2442675	319758	CL	ZDB-PUB-030905-1
ZDB-GENE-100311-1	rundc1	RUN domain containing 1	Rundc1	RUN domain containing 1	MGI:2144506	217201	AA	ZDB-PUB-030905-1
ZDB-GENE-100311-1	rundc1	RUN domain containing 1	Rundc1	RUN domain containing 1	MGI:2144506	217201	CL	ZDB-PUB-030905-1
ZDB-GENE-100311-2	ifi35	interferon-induced protein 35	Ifi35	interferon-induced protein 35	MGI:1917360	70110	AA	ZDB-PUB-030905-1
ZDB-GENE-100311-2	ifi35	interferon-induced protein 35	Ifi35	interferon-induced protein 35	MGI:1917360	70110	CL	ZDB-PUB-030905-1
ZDB-GENE-100311-3	ppfia3	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3	Ppfia3	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3	MGI:1924037	76787	AA	ZDB-PUB-030905-1
